Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
SUZUKI,CELERIO VXI,2016,1000,Automatic,Petrol,99000,Battaramulla,1/21/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,50.95
SUZUKI,CELERIO VXI,2015,1000,Automatic,Petrol,110000,Kadawatha,1/3/2025,No Leasing,USED,Available,Available,Not_Available,Available,47.25
SUZUKI,CELERIO VXI,2015,1000,Automatic,Petrol,110000,Kadawatha,12/30/2024,No Leasing,USED,Available,Available,Not_Available,Available,47.5
SUZUKI,CELERIO VXI,2015,1000,Automatic,Petrol,110000,Kiribathgoda,12/27/2024,No Leasing,USED,Available,Available,Not_Available,Available,49.75
SUZUKI,CELERIO VXI,2015,1000,Automatic,Petrol,110000,Kurunegala,12/25/2024,No Leasing,USED,Available,Available,Not_Available,Available,45.5
SUZUKI,CELERIO VXI,2015,998,Automatic,Petrol,110000,Badulla,12/25/2024,No Leasing,USED,Available,Available,Not_Available,Available,46.5
SUZUKI,CELERIO VXI,2015,1000,Automatic,Petrol,110000,Kadawatha,12/22/2024,No Leasing,USED,Available,Available,Not_Available,Available,48.5
SUZUKI,CELERIO VXI,2016,1000,Automatic,Petrol,99000,Kadawatha,12/19/2024,No Leasing,USED,Available,Available,Not_Available,Available,50.75
SUZUKI,CELERIO VXI,2014,1000,Automatic,Petrol,121000,Galle,12/14/2024,No Leasing,USED,Available,Available,Not_Available,Available,47
SUZUKI,CELERIO VXI AMT,2015,996,Automatic,Petrol,110000,Puttalam,12/27/2024,No Leasing,USED,Available,Available,Available,Available,49.5
SUZUKI,CELERIO X,2018,1000,Automatic,Petrol,77000,Kurunegala,1/3/2025,No Leasing,USED,Available,Available,Not_Available,Available,61.5
SUZUKI,CELERIO X AGS,2018,1000,Automatic,Petrol,77000,Colombo,12/21/2024,No Leasing,USED,Available,Available,Available,Available,62
SUZUKI,CELERIO ZXI,2014,1000,Manual,Petrol,121000,Weligama,2/5/2025,No Leasing,USED,Available,Available,Available,Available,44.5
SUZUKI,CELERIO ZXI,2015,1000,Manual,Petrol,110000,Vavuniya,2/2/2025,No Leasing,USED,Available,Available,Available,Available,49.65
SUZUKI,CELERIO ZXI,2016,1000,Automatic,Petrol,99000,Kadawatha,1/30/2025,No Leasing,USED,Available,Available,Available,Available,50
SUZUKI,CELERIO ZXI,2017,1000,Automatic,Petrol,88000,Kalmunai,1/15/2025,No Leasing,USED,Available,Available,Available,Available,53.65
SUZUKI,CELERIO ZXI,2017,1000,Automatic,Petrol,88000,Kadawatha,1/12/2025,No Leasing,USED,Available,Available,Not_Available,Available,52.25
SUZUKI,CELERIO ZXI,2016,1500,Automatic,Petrol,99000,Colombo,1/9/2025,No Leasing,USED,Available,Available,Available,Available,50
SUZUKI,CELERIO ZXI,2017,1000,Automatic,Petrol,88000,Kadawatha,1/28/2025,No Leasing,USED,Available,Available,Not_Available,Available,51.5
SUZUKI,CELERIO ZXI,2017,1000,Automatic,Petrol,88000,Colombo,1/27/2025,No Leasing,USED,Available,Available,Available,Available,57
SUZUKI,CELERIO ZXI,2017,1000,Automatic,Petrol,88000,Nittambuwa,1/24/2025,Ongoing Lease,USED,Available,Available,Not_Available,Available,48.9
SUZUKI,CELERIO ZXI,2015,1000,Manual,Petrol,110000,Horana,1/4/2025,No Leasing,USED,Available,Available,Available,Available,49.65
SUZUKI,CELERIO ZXI,2017,1000,Automatic,Petrol,88000,Ja-Ela,12/29/2024,No Leasing,USED,Available,Available,Available,Available,55
SUZUKI,CELERIO ZXI,2017,1000,Automatic,Petrol,88000,Kadawatha,12/21/2024,No Leasing,USED,Available,Available,Not_Available,Available,53.25
SUZUKI,CELERIOX ZXI AGS,2019,998,Automatic,Petrol,66000,Batticaloa,12/27/2024,No Leasing,USED,Available,Available,Available,Available,62.75
SUZUKI,CIAZ,2015,1400,Automatic,Petrol,110000,Galle,1/28/2025,No Leasing,USED,Available,Available,Available,Available,75
SUZUKI,CULTUS,2000,1500,Automatic,Petrol,275000,Gampaha,1/9/2025,No Leasing,USED,Available,Available,Available,Available,29.9
SUZUKI,CULTUS,1993,1000,Manual,Petrol,352000,Gampaha,1/24/2025,No Leasing,USED,Available,Available,Available,Not_Available,10.25
SUZUKI,CULTUS,1990,1300,Manual,Petrol,385000,Mawanella,12/23/2024,No Leasing,USED,Available,Available,Available,Available,16.5
SUZUKI,CULTUS,1996,1500,Automatic,Petrol,319000,Colombo,12/6/2024,No Leasing,USED,Available,Available,Available,Available,22.5
